MovieID,Age,avg(Rating)
951,35,4.3097345132743365
1041,45,4.309523809523809
1272,56,4.309523809523809
1221,56,4.309523809523809
1217,45,4.309523809523809
2692,18,4.3090909090909095
213,45,4.3076923076923075
3737,50,4.3076923076923075
1927,50,4.3076923076923075
2819,56,4.3076923076923075
3022,56,4.3076923076923075
678,45,4.3076923076923075
1240,35,4.3076923076923075
2940,25,4.3076923076923075
2936,45,4.3076923076923075
1278,35,4.30716723549488
1291,18,4.307042253521127
1208,25,4.305494505494505
910,50,4.3052631578947365
1242,18,4.305084745762712
363,25,4.304347826086956
2186,45,4.304347826086956
1234,35,4.304195804195804
1263,18,4.30379746835443
1,35,4.302600472813239
910,18,4.3023255813953485
1704,56,4.301369863013699
1197,35,4.300230946882217
2203,25,4.3
3281,35,4.3
936,50,4.3
1024,50,4.3
918,1,4.3
3317,56,4.3
290,56,4.3
2745,56,4.3
1099,56,4.3
2208,25,4.298245614035087
593,35,4.298039215686274
1537,35,4.2976190476190474
1267,56,4.297297297297297
2398,50,4.297297297297297
1945,50,4.296875
1945,45,4.296875
1209,25,4.296296296296297
3365,45,4.296296296296297
930,35,4.2956521739130435
678,25,4.294642857142857
615,50,4.294117647058823
2972,35,4.294117647058823
3808,56,4.294117647058823
1234,45,4.293233082706767
1260,35,4.292307692307692
1299,56,4.291666666666667
1748,1,4.291666666666667
2028,25,4.291052114060964
916,18,4.290909090909091
1233,56,4.290697674418604
3363,50,4.2905982905982905
926,45,4.290322580645161
1248,56,4.290322580645161
3741,50,4.290322580645161
1224,35,4.29
1303,50,4.288888888888889
1299,25,4.288537549407114
2357,35,4.288461538461538
1219,45,4.288
1203,50,4.287878787878788
903,56,4.287878787878788
3095,35,4.287769784172662
2300,50,4.2875
898,25,4.287425149700598
3089,25,4.287356321839081
2028,18,4.287292817679558
3897,18,4.286995515695067
926,25,4.286821705426356
1284,35,4.286764705882353
2918,18,4.286163522012578
28,45,4.285714285714286
900,56,4.285714285714286
2952,1,4.285714285714286
2899,56,4.285714285714286
978,56,4.285714285714286
1873,1,4.285714285714286
3868,1,4.285714285714286
1148,1,4.285714285714286
3307,56,4.285714285714286
2609,45,4.285714285714286
515,56,4.285714285714286
2329,1,4.285714285714286
1340,45,4.285714285714286
2512,25,4.285714285714286
1209,56,4.285714285714286
3823,45,4.285714285714286
1303,18,4.285714285714286
1962,56,4.285714285714286
1224,45,4.285714285714286
1934,45,4.285714285714286
1224,25,4.284916201117318
1248,25,4.284263959390863
1307,56,4.283783783783784
593,45,4.2835820895522385
1358,25,4.283132530120482
593,1,4.283018867924528
608,1,4.283018867924528
954,50,4.282608695652174
1221,45,4.282051282051282
3147,35,4.280701754385965
1278,50,4.28
3359,56,4.28
1124,56,4.28
1267,45,4.279411764705882
1449,56,4.277777777777778
3307,45,4.277777777777778
3079,18,4.277777777777778
3462,50,4.277777777777778
1617,50,4.277486910994765
1304,45,4.277486910994765
1256,25,4.27741935483871
1242,45,4.27710843373494
3634,50,4.276595744680851
928,35,4.276190476190476
541,45,4.275862068965517
3470,35,4.275862068965517
2762,1,4.275229357798165
1260,50,4.275
898,56,4.275
2351,25,4.275
1172,25,4.274590163934426
1358,56,4.2745098039215685
1203,45,4.274193548387097
951,25,4.273504273504273
1834,18,4.2727272727272725
1957,56,4.2727272727272725
3870,35,4.2727272727272725
242,56,4.2727272727272725
16,1,4.2727272727272725
1252,25,4.2727272727272725
2726,45,4.2727272727272725
986,56,4.2727272727272725
904,1,4.2727272727272725
1252,35,4.272401433691757
3265,18,4.271604938271605
2726,25,4.271186440677966
1939,45,4.27027027027027
3095,45,4.26984126984127
1235,18,4.269230769230769
930,18,4.2682926829268295
3730,35,4.267857142857143
260,1,4.267326732673268
1288,25,4.2671905697445975
594,50,4.266666666666667
1233,1,4.266666666666667
581,45,4.266666666666667
943,56,4.266666666666667
3196,18,4.266666666666667
893,18,4.266666666666667
1161,45,4.266666666666667
1446,56,4.266666666666667
1913,56,4.266666666666667
897,56,4.266666666666667
1294,45,4.266187050359712
2132,35,4.265625
1276,25,4.26530612244898
1104,45,4.26530612244898
2064,18,4.264957264957265
1931,50,4.264705882352941
1704,18,4.264367816091954
905,50,4.264150943396227
911,35,4.264150943396227
1284,45,4.2631578947368425
3429,45,4.2631578947368425
3668,50,4.2631578947368425
1649,45,4.2631578947368425
1125,56,4.2631578947368425
2692,45,4.262295081967213
3196,35,4.261682242990654
905,25,4.260869565217392
1299,50,4.260869565217392
910,35,4.260663507109005
1267,35,4.260204081632653
1208,35,4.260162601626016
3148,56,4.26
1262,56,4.26
1221,50,4.2594936708860756
3307,18,4.2592592592592595
1931,56,4.2592592592592595
3077,35,4.2592592592592595
3083,50,4.2592592592592595
930,45,4.258620689655173
951,45,4.258620689655173
1950,35,4.258426966292135
1258,1,4.258064516129032
3634,35,4.258064516129032
1960,56,4.258064516129032
1267,50,4.257731958762887
898,50,4.257575757575758
1537,50,4.257142857142857
1235,56,4.257142857142857
246,25,4.256965944272446
1090,50,4.256756756756757
3147,1,4.256410256410256
965,50,4.255813953488372
954,45,4.25531914893617
1449,18,4.255102040816326
1248,50,4.254901960784314
1236,25,4.254545454545455
3334,56,4.254545454545455
110,25,4.2542918454935625
2648,45,4.254237288135593
2396,45,4.253456221198157
1276,35,4.253333333333333
3468,50,4.253164556962025
1214,25,4.25251256281407
2609,56,4.25
1942,56,4.25
3094,18,4.25
215,56,4.25
3469,35,4.25
1865,1,4.25
746,56,4.25
1396,1,4.25
2175,35,4.25
3470,50,4.25
705,45,4.25
326,45,4.25
2943,18,4.25
1725,56,4.25
1948,56,4.25
950,45,4.25
2804,56,4.25
954,1,4.25
3000,18,4.25
3844,1,4.25
3468,1,4.25
446,56,4.25
3105,1,4.25
1531,25,4.25
3088,1,4.25
497,50,4.25
1450,50,4.25
1719,18,4.25
3653,18,4.25
1111,18,4.25
570,50,4.25
3421,1,4.25
2682,18,4.25
2937,45,4.25
2389,56,4.25
3198,18,4.25
2304,25,4.25
3951,56,4.25
1138,25,4.25
2138,1,4.25
3855,50,4.25
2731,1,4.25
3265,50,4.25
3134,56,4.25
1643,1,4.25
668,35,4.25
1192,18,4.25
3221,50,4.25
573,35,4.25
751,25,4.25
2323,45,4.25
3128,56,4.25
3670,50,4.25
1217,25,4.25
2285,18,4.25
1649,56,4.25
1123,35,4.25
1955,56,4.25
446,50,4.25
3203,1,4.25
2904,56,4.25
456,50,4.25
2360,45,4.25
3252,1,4.25
965,1,4.25
659,50,4.25
1797,45,4.25
1224,1,4.25
1211,56,4.25
1741,25,4.25
2511,56,4.25
1963,1,4.25
1279,1,4.25
123,56,4.25
309,45,4.25
3739,50,4.25
3446,50,4.25
1934,35,4.25
260,56,4.25
3911,45,4.25
3737,56,4.25
3894,45,4.25
1567,18,4.25
3244,1,4.25
2682,35,4.25
3678,50,4.25
3359,1,4.25
3416,18,4.25
3007,45,4.25
3730,1,4.25
927,35,4.25
602,50,4.25
893,45,4.25
1575,25,4.25
670,45,4.25
3250,1,4.25
2571,35,4.249475890985325
1247,25,4.249411764705882
916,25,4.248175182481752
1617,18,4.2481572481572485
954,25,4.247863247863248
1300,25,4.247706422018348
1233,18,4.246753246753247
1131,25,4.2465753424657535
1953,56,4.246376811594203
2788,18,4.245901639344262
3095,50,4.245901639344262
3683,18,4.245614035087719
111,56,4.244897959183674
947,35,4.244897959183674
910,25,4.244725738396625
1217,35,4.24468085106383
2728,25,4.244274809160306
2804,25,4.244067796610169
3341,45,4.243243243243243
1247,45,4.242857142857143
326,25,4.242424242424242
1228,56,4.242424242424242
3147,50,4.242424242424242
3160,1,4.242424242424242
1206,18,4.242290748898679
1258,25,4.2414529914529915
1223,1,4.241379310344827
924,50,4.241379310344827
1280,45,4.241379310344827
906,50,4.241379310344827
926,18,4.241379310344827
50,45,4.240384615384615
2300,56,4.24
1225,1,4.24
903,25,4.23943661971831
1293,50,4.23943661971831
2324,56,4.239130434782608
940,45,4.239130434782608
1945,25,4.2387096774193544
1617,25,4.238636363636363
1299,45,4.238095238095238
1247,1,4.238095238095238
1280,50,4.238095238095238
3897,56,4.238095238095238
2300,1,4.238095238095238
306,45,4.238095238095238
1394,1,4.238095238095238
3814,50,4.238095238095238
930,25,4.238095238095238
2731,25,4.237288135593221
2565,56,4.2368421052631575
1278,25,4.235827664399093
608,25,4.235649546827794
2804,35,4.235294117647059
2940,50,4.235294117647059
1132,18,4.235294117647059
3507,50,4.235294117647059
1203,56,4.235294117647059
1089,25,4.235294117647059
608,35,4.23469387755102
1230,25,4.234096692111959
1242,50,4.233766233766234
1172,35,4.233576642335766
2692,1,4.233333333333333
1225,25,4.233140655105973
1189,25,4.233009708737864
3741,25,4.231884057971015
2859,25,4.231578947368421
1211,25,4.231481481481482
3578,18,4.2314410480349345
2858,35,4.231155778894473
3801,45,4.230769230769231
2351,45,4.230769230769231
3079,50,4.230769230769231
1084,18,4.230769230769231
2295,18,4.230769230769231
3094,45,4.230769230769231
2203,56,4.230769230769231
1176,45,4.230769230769231
3606,56,4.230769230769231
903,35,4.2304147465437785
3508,25,4.23015873015873
3114,18,4.229607250755287
1259,18,4.229559748427673
1254,25,4.228813559322034
356,56,4.228571428571429
3468,18,4.228571428571429
1287,50,4.228260869565218
2918,25,4.227707006369426
906,45,4.2272727272727275
1104,50,4.2272727272727275
965,45,4.2272727272727275
1085,35,4.2272727272727275
942,50,4.2272727272727275
111,1,4.2272727272727275
589,1,4.2272727272727275
3147,56,4.226415094339623
3246,50,4.225806451612903
3152,56,4.225806451612903
150,50,4.2254901960784315
1243,18,4.225352112676056
3091,35,4.225
1387,1,4.225
1086,50,4.224489795918367
1953,50,4.223076923076923
3198,56,4.222222222222222
3870,50,4.222222222222222
1035,1,4.222222222222222
3746,45,4.222222222222222
3470,56,4.222222222222222
910,1,4.222222222222222
1227,56,4.222222222222222
3635,1,4.222222222222222
2732,56,4.222222222222222
1076,35,4.222222222222222
2618,45,4.222222222222222
1276,1,4.222222222222222
229,18,4.222222222222222
3670,56,4.222222222222222
678,18,4.222222222222222
3851,25,4.222222222222222
1286,56,4.222222222222222
1927,1,4.222222222222222
2761,50,4.222222222222222
907,56,4.222222222222222
150,56,4.222222222222222
2744,35,4.222222222222222
3447,35,4.222222222222222
2624,45,4.222222222222222
3090,56,4.222222222222222
1193,1,4.222222222222222
541,56,4.222222222222222
2493,35,4.222222222222222
905,35,4.221052631578948
1246,18,4.220994475138122
1104,25,4.220779220779221
971,25,4.220779220779221
1244,56,4.22
936,35,4.219512195121951
3730,56,4.219512195121951
3949,18,4.219512195121951
3341,35,4.219512195121951
1304,18,4.219298245614035
955,35,4.219047619047619
2010,50,4.21875
971,35,4.21875
2739,18,4.218181818181818
1945,18,4.218181818181818
2677,45,4.217391304347826
1050,18,4.217391304347826
928,50,4.217391304347826
1617,1,4.217391304347826
1446,18,4.217391304347826
3097,50,4.217391304347826
1927,56,4.217391304347826
969,35,4.216300940438871
3030,18,4.216216216216216
1956,18,4.216216216216216
1147,35,4.215686274509804
2336,56,4.215686274509804
1303,56,4.214285714285714
994,45,4.214285714285714
2069,56,4.214285714285714
2609,35,4.214285714285714
1284,56,4.214285714285714
246,35,4.214285714285714
927,50,4.214285714285714
3114,45,4.214285714285714
307,45,4.214285714285714
3032,18,4.214285714285714
2075,50,4.214285714285714
1235,25,4.213953488372093
1947,45,4.213483146067416
1272,45,4.213333333333333
1244,25,4.213270142180095
949,56,4.212121212121212
2949,1,4.2105263157894735
1189,35,4.2105263157894735
1759,25,4.2105263157894735
1244,1,4.2105263157894735
1225,35,4.21021021021021
1219,18,4.21
3629,25,4.209876543209877
150,35,4.2092050209205025
3789,50,4.208333333333333
1358,50,4.208333333333333
1947,1,4.208333333333333
3090,50,4.208333333333333
3341,50,4.208333333333333
1022,56,4.208333333333333
1272,25,4.208333333333333
3035,35,4.207207207207207
1281,45,4.206896551724138
3365,56,4.206896551724138
1022,50,4.206896551724138
1304,35,4.206106870229007
2208,50,4.205882352941177
1224,50,4.205882352941177
1939,50,4.205882352941177
1291,50,4.205607476635514
150,45,4.205607476635514
1240,45,4.205128205128205
2132,25,4.204545454545454
928,45,4.204545454545454
1283,25,4.204301075268817
954,18,4.204081632653061
2501,35,4.204081632653061
3683,25,4.204081632653061
29,18,4.203883495145631
3543,56,4.203703703703703
3683,35,4.203703703703703
1237,25,4.20353982300885
3578,1,4.203389830508475
928,25,4.203389830508475
599,25,4.2025316455696204
2997,18,4.202083333333333
3114,1,4.202020202020202
3196,25,4.202020202020202
541,50,4.2015503875969
1,25,4.20126582278481
2324,35,4.201058201058201
1428,50,4.2
1161,56,4.2
3475,1,4.2
1214,35,4.2
83,35,4.2
1086,1,4.2
3880,25,4.2
3925,45,4.2
1695,56,4.2
959,56,4.2
1511,56,4.2
3733,56,4.2
3801,50,4.2
1935,56,4.2
206,50,4.2
932,50,4.2
905,1,4.2
3222,35,4.2
615,35,4.2
2045,1,4.2
1693,1,4.2
1175,1,4.2
2692,35,4.2
1076,25,4.2
1788,35,4.2
2788,50,4.2
3339,25,4.2
2924,18,4.2
389,35,4.2
3783,45,4.2
2843,18,4.2
503,25,4.2
1949,35,4.2
1615,56,4.2
493,1,4.2
73,56,4.2
2927,45,4.2
973,50,4.2
2932,25,4.2
903,50,4.2
735,18,4.2
3849,25,4.2
1942,50,4.2
741,18,4.2
3551,1,4.2
2066,1,4.2
599,1,4.2
2843,35,4.2
1185,50,4.2
1180,45,4.2
2714,1,4.2
2935,18,4.2
994,50,4.2
954,35,4.2
14,56,4.2
1743,25,4.2
1594,1,4.2
2660,45,4.2
1362,50,4.2
3158,50,4.2
933,18,4.2
1254,35,4.2
3570,45,4.2
3859,45,4.2
907,50,4.2
2178,18,4.2
3104,1,4.2
41,56,4.2
1067,25,4.2
2624,25,4.2
3329,18,4.2
2186,35,4.198473282442748
1089,18,4.198019801980198
1023,25,4.197530864197531
919,25,4.197301854974705
2917,50,4.197183098591549
3897,25,4.196850393700787
3730,25,4.196850393700787
2692,25,4.196467991169978
1200,25,4.196382428940568
1104,35,4.196261682242991
1299,35,4.196172248803828
2692,50,4.196078431372549
899,35,4.1959798994974875
1218,25,4.195804195804196
2859,35,4.195402298850575
3545,56,4.195121951219512
3408,56,4.194805194805195
111,25,4.194726166328601
111,45,4.1946902654867255
3897,45,4.194444444444445
1217,50,4.194444444444445
2612,25,4.194444444444445
110,1,4.192982456140351
539,50,4.192771084337349
1240,25,4.1923509561304835
2919,50,4.1923076923076925
2804,1,4.1923076923076925
2313,56,4.1923076923076925
2732,45,4.1923076923076925
994,18,4.191489361702128
2935,35,4.191489361702128
911,45,4.191489361702128
1617,45,4.1911764705882355
17,45,4.191011235955056
955,50,4.190476190476191
1150,45,4.190476190476191
3783,50,4.190476190476191
3871,56,4.190476190476191
1228,25,4.190114068441065
1247,35,4.189473684210526
2731,35,4.1891891891891895
32,1,4.1891891891891895
1256,35,4.189024390243903
3471,50,4.188524590163935
800,50,4.188405797101449
1097,50,4.188311688311688
1276,18,4.188118811881188
1283,45,4.1875
551,50,4.1875
2010,56,4.1875
2857,56,4.1875
602,25,4.1875
1900,25,4.1875
1032,56,4.1875
356,45,4.18716577540107
1198,1,4.1866666666666665
306,25,4.1866666666666665
1949,25,4.186046511627907
3435,56,4.186046511627907
1269,25,4.185792349726776
2268,56,4.185185185185185
1196,1,4.184782608695652
1610,56,4.184615384615385
3365,50,4.184210526315789
1291,1,4.184210526315789
2329,35,4.183098591549296
1387,35,4.183023872679045
914,45,4.182926829268292
1210,18,4.1825938566552905
52,1,4.181818181818182
302,18,4.181818181818182
3088,50,4.181818181818182
2352,56,4.181818181818182
2357,56,4.181818181818182
1079,1,4.181818181818182
3150,18,4.181818181818182
3069,35,4.181818181818182
3949,50,4.181818181818182
733,1,4.181818181818182
959,50,4.181818181818182
947,25,4.181818181818182
866,45,4.181818181818182
945,50,4.181818181818182
508,1,4.181818181818182
1952,1,4.181818181818182
1233,25,4.181818181818182
2788,25,4.181818181818182
2575,50,4.181818181818182
308,56,4.181818181818182
1211,45,4.181818181818182
899,50,4.181818181818182
176,45,4.181818181818182
1945,35,4.181034482758621
2324,50,4.180851063829787
1394,25,4.180665610142631
920,45,4.180451127819549
293,18,4.180094786729858
1358,45,4.18
3730,45,4.17910447761194
1172,50,4.17910447761194
1361,35,4.178571428571429
1271,56,4.178571428571429
951,50,4.177777777777778
912,18,4.176991150442478
3475,45,4.176470588235294
3498,56,4.176470588235294
2871,56,4.176470588235294
2951,25,4.176470588235294
58,50,4.176470588235294
3521,18,4.176470588235294
1961,50,4.176470588235294
2810,25,4.176470588235294
3147,45,4.176470588235294
3819,18,4.176470588235294
2580,50,4.176470588235294
1203,1,4.176470588235294
293,56,4.176470588235294
111,18,4.176165803108808
1084,50,4.175925925925926
914,50,4.175675675675675
608,18,4.175166297117516
1238,50,4.175
2396,35,4.17467248908297
1097,56,4.174418604651163
1099,50,4.173913043478261
3681,18,4.173913043478261
2935,45,4.173913043478261
1704,25,4.173841059602649
1258,18,4.173708920187793
515,50,4.173076923076923
2329,25,4.173010380622838
1449,25,4.172897196261682
1946,56,4.172413793103448
2202,50,4.172413793103448
3265,25,4.172413793103448
1237,35,4.172413793103448
28,25,4.172413793103448
3363,45,4.171875
306,35,4.171875
3114,25,4.171280276816609
926,50,4.170731707317073
955,25,4.170731707317073
150,1,4.170731707317073
1219,25,4.170731707317073
1269,35,4.170329670329671
162,45,4.170212765957447
3083,25,4.169811320754717
1197,45,4.16969696969697
3671,56,4.169491525423729
3196,45,4.1692307692307695
3035,45,4.169014084507042
1617,35,4.168918918918919
356,1,4.168539325842697
909,35,4.168539325842697
924,45,4.168478260869565
909,25,4.168
1288,35,4.167910447761194
1358,35,4.167381974248927
2813,18,4.166666666666667
2927,25,4.166666666666667
3181,1,4.166666666666667
3462,25,4.166666666666667
1947,35,4.166666666666667
2690,50,4.166666666666667
206,45,4.166666666666667
2648,56,4.166666666666667
1900,35,4.166666666666667
2132,18,4.166666666666667
1192,45,4.166666666666667
3224,18,4.166666666666667
3849,45,4.166666666666667
1199,56,4.166666666666667
951,56,4.166666666666667
3134,1,4.166666666666667
3720,56,4.166666666666667
2682,50,4.166666666666667
3424,56,4.166666666666667
3244,18,4.166666666666667
3811,18,4.166666666666667
1545,56,4.166666666666667
3083,1,4.166666666666667
1950,45,4.166666666666667
3214,50,4.166666666666667
2313,1,4.166666666666667
1131,56,4.166666666666667
3398,1,4.166666666666667
2970,56,4.166666666666667
549,18,4.166666666666667
388,56,4.166666666666667
2848,35,4.166666666666667
3251,1,4.166666666666667
2022,1,4.166666666666667
3870,56,4.166666666666667
1344,50,4.166666666666667
1939,56,4.166666666666667
2697,18,4.166666666666667
1124,1,4.166666666666667
2594,18,4.166666666666667
2670,45,4.166666666666667
3680,35,4.166666666666667
1260,1,4.166666666666667
272,1,4.166666666666667
3135,56,4.166666666666667
3952,56,4.166666666666667
2236,56,4.166666666666667
3002,35,4.166666666666667
3188,50,4.166666666666667
637,1,4.166666666666667
2580,45,4.166666666666667
2972,45,4.166666666666667
3633,1,4.166666666666667
2937,56,4.166666666666667
914,35,4.165517241379311
3681,25,4.165048543689321
1214,45,4.164893617021277
3037,35,4.1647727272727275
1201,18,4.1647058823529415
678,35,4.164179104477612
3578,50,4.163636363636364
457,1,4.163265306122449
3134,25,4.162790697674419
2352,50,4.162790697674419
1963,25,4.162790697674419
1199,25,4.16243654822335
1242,25,4.16235294117647
2501,45,4.161290322580645
2208,45,4.161290322580645
1300,56,4.16
2917,45,4.16
1348,45,4.16
908,1,4.16
3948,1,4.16
111,35,4.159851301115242
3469,25,4.159420289855072
3911,50,4.159090909090909
915,45,4.159090909090909
1256,45,4.159090909090909
3147,18,4.158914728682171
111,50,4.158415841584159
1238,45,4.157894736842105
1284,18,4.157894736842105
2612,45,4.157894736842105
593,50,4.157894736842105
246,45,4.157894736842105
3783,35,4.1568627450980395
1610,50,4.156716417910448
2203,35,4.15625
2997,35,4.156171284634761
1136,45,4.155555555555556
1199,50,4.155172413793103
1674,45,4.154471544715447
1213,35,4.154320987654321
936,45,4.153846153846154
3097,35,4.153846153846154
942,45,4.153846153846154
2927,56,4.153846153846154
2795,1,4.153846153846154
3424,1,4.153846153846154
2285,50,4.153846153846154
922,1,4.153846153846154
1955,18,4.153846153846154
456,35,4.153846153846154
1196,35,4.153846153846154
3091,18,4.153846153846154
324,35,4.153846153846154
2795,18,4.152777777777778
110,35,4.152317880794702
1242,56,4.1521739130434785
2804,18,4.151815181518152
581,35,4.151515151515151
29,25,4.151515151515151
1029,50,4.151515151515151
1235,50,4.151515151515151
2858,45,4.151162790697675
1197,56,4.150943396226415
296,35,4.150649350649351
2575,25,4.15
3499,45,4.15
3000,35,4.15
924,1,4.15
307,25,4.149532710280374
2997,56,4.149425287356322
2858,50,4.149193548387097
3317,18,4.149122807017544
2761,45,4.148936170212766
1228,35,4.148387096774194
1251,45,4.148148148148148
1188,50,4.148148148148148
1678,56,4.148148148148148
1222,25,4.146953405017921
1066,35,4.146341463414634
916,50,4.146341463414634
497,45,4.145833333333333
2700,1,4.145833333333333
3037,45,4.145299145299146
911,50,4.145161290322581
457,50,4.144927536231884
1387,25,4.14488188976378
3467,50,4.144736842105263
1961,18,4.1441441441441444
1247,18,4.14367816091954
3849,56,4.142857142857143
3622,45,4.142857142857143
306,50,4.142857142857143
947,56,4.142857142857143
508,50,4.142857142857143
1204,1,4.142857142857143
3451,1,4.142857142857143
948,56,4.142857142857143
2513,1,4.142857142857143
3095,1,4.142857142857143
2920,50,4.142857142857143
3183,45,4.142857142857143
3783,18,4.142857142857143
746,50,4.142857142857143
3654,1,4.142857142857143
116,50,4.142857142857143
