MovieID,Occupation,avg(Rating)
3111,19,4.666666666666667
3668,13,4.666666666666667
3108,8,4.666666666666667
1824,12,4.666666666666667
1237,13,4.666666666666667
1223,18,4.666666666666667
215,19,4.666666666666667
2677,11,4.666666666666667
1178,15,4.666666666666667
3585,1,4.666666666666667
3634,14,4.666666666666667
2972,17,4.666666666666667
1066,13,4.666666666666667
1805,9,4.666666666666667
364,8,4.666666666666667
2952,6,4.666666666666667
2019,11,4.666666666666667
326,0,4.666666666666667
2732,11,4.666666666666667
2585,2,4.666666666666667
3746,15,4.666666666666667
3467,10,4.666666666666667
1136,18,4.666666666666667
2983,18,4.666666666666667
1131,5,4.666666666666667
680,2,4.666666666666667
190,6,4.666666666666667
2066,19,4.666666666666667
3787,13,4.666666666666667
3357,12,4.666666666666667
2019,16,4.666666666666667
2697,4,4.666666666666667
615,14,4.666666666666667
2186,10,4.666666666666667
3114,8,4.666666666666667
35,6,4.666666666666667
2935,19,4.666666666666667
3022,12,4.666666666666667
1351,17,4.666666666666667
2788,13,4.666666666666667
3022,17,4.666666666666667
1225,8,4.666666666666667
96,0,4.666666666666667
632,12,4.666666666666667
3092,7,4.666666666666667
363,2,4.666666666666667
162,10,4.666666666666667
3808,3,4.666666666666667
2677,13,4.666666666666667
3739,20,4.666666666666667
2726,16,4.666666666666667
1721,8,4.666666666666667
146,16,4.666666666666667
1123,7,4.666666666666667
2284,2,4.666666666666667
1945,15,4.666666666666667
1207,8,4.666666666666667
3929,14,4.666666666666667
3030,11,4.666666666666667
1212,18,4.666666666666667
3548,10,4.666666666666667
3368,15,4.666666666666667
1216,6,4.666666666666667
2066,2,4.666666666666667
3089,10,4.666666666666667
2611,11,4.666666666666667
3429,18,4.666666666666667
97,17,4.666666666666667
3112,13,4.666666666666667
720,5,4.666666666666667
1202,12,4.666666666666667
911,15,4.666666666666667
2731,12,4.666666666666667
290,11,4.666666666666667
3134,13,4.666666666666667
1161,13,4.666666666666667
937,12,4.666666666666667
190,14,4.666666666666667
678,18,4.666666666666667
213,13,4.666666666666667
2594,12,4.666666666666667
1934,17,4.666666666666667
3435,13,4.666666666666667
3222,2,4.666666666666667
1264,13,4.666666666666667
1224,12,4.666666666666667
824,17,4.666666666666667
1900,11,4.666666666666667
1946,10,4.666666666666667
3549,9,4.666666666666667
3311,1,4.666666666666667
615,17,4.666666666666667
2313,10,4.666666666666667
3676,15,4.666666666666667
627,3,4.666666666666667
3028,9,4.666666666666667
2019,19,4.666666666666667
733,9,4.666666666666667
3365,5,4.666666666666667
3327,6,4.666666666666667
3251,10,4.666666666666667
936,16,4.666666666666667
3547,11,4.666666666666667
334,11,4.666666666666667
1046,6,4.666666666666667
3521,19,4.666666666666667
3077,16,4.666666666666667
3746,16,4.666666666666667
2730,15,4.666666666666667
428,13,4.666666666666667
1945,5,4.666666666666667
2617,8,4.666666666666667
2442,9,4.666666666666667
3035,19,4.666666666666667
2959,8,4.666666666666667
930,18,4.666666666666667
1147,14,4.666666666666667
3578,8,4.666666666666667
751,7,4.666666666666667
2099,10,4.666666666666667
556,14,4.666666666666667
3872,11,4.666666666666667
3089,9,4.666666666666667
2318,5,4.666666666666667
602,1,4.666666666666667
214,2,4.666666666666667
1177,13,4.666666666666667
944,13,4.666666666666667
898,13,4.666666666666667
963,3,4.666666666666667
1207,9,4.666666666666667
2883,15,4.666666666666667
1211,12,4.666666666666667
3870,7,4.666666666666667
2937,16,4.666666666666667
2925,17,4.666666666666667
1212,19,4.666666666666667
3910,15,4.666666666666667
162,19,4.666666666666667
1218,14,4.666666666666667
2351,3,4.666666666666667
230,18,4.666666666666667
968,8,4.666666666666667
1260,18,4.666666666666667
1346,13,4.666666666666667
1301,18,4.666666666666667
1178,20,4.666666666666667
3787,12,4.666666666666667
1939,9,4.666666666666667
1670,16,4.666666666666667
2721,12,4.666666666666667
735,19,4.666666666666667
1013,9,4.666666666666667
3679,6,4.666666666666667
828,6,4.666666666666667
2857,14,4.666666666666667
670,12,4.666666666666667
1209,18,4.666666666666667
2493,2,4.666666666666667
3839,19,4.666666666666667
2726,17,4.666666666666667
3759,20,4.666666666666667
2920,14,4.666666666666667
3739,17,4.666666666666667
2848,3,4.666666666666667
3133,16,4.666666666666667
1267,11,4.653846153846154
1136,15,4.653846153846154
50,14,4.650485436893204
2019,1,4.64935064935065
50,4,4.649122807017544
527,15,4.648148148148148
858,11,4.6461538461538465
904,15,4.645161290322581
110,18,4.645161290322581
3038,0,4.642857142857143
750,14,4.642857142857143
720,15,4.642857142857143
1206,10,4.642857142857143
720,14,4.642857142857143
2019,5,4.642857142857143
2019,13,4.642857142857143
3429,15,4.642857142857143
1254,17,4.64
1250,11,4.636363636363637
913,18,4.636363636363637
913,3,4.636363636363637
306,16,4.636363636363637
923,11,4.636363636363637
3470,12,4.636363636363637
1198,17,4.633802816901408
3095,13,4.631578947368421
898,14,4.631578947368421
1207,20,4.62962962962963
858,20,4.629310344827586
527,14,4.626086956521739
3629,14,4.625
1223,14,4.625
3089,13,4.625
1281,12,4.625
1212,10,4.625
950,19,4.625
922,5,4.625
745,19,4.625
3504,5,4.625
1211,6,4.625
1147,2,4.625
1203,18,4.625
3307,11,4.625
2966,13,4.625
969,13,4.621621621621622
318,17,4.620253164556962
260,12,4.6192660550458715
1028,9,4.619047619047619
1221,18,4.619047619047619
904,2,4.618181818181818
1233,6,4.617647058823529
1148,14,4.617647058823529
1204,14,4.617647058823529
527,11,4.616666666666666
945,3,4.615384615384615
1272,14,4.615384615384615
2125,10,4.615384615384615
1283,12,4.615384615384615
2019,15,4.615384615384615
2762,3,4.613333333333333
858,3,4.612903225806452
858,16,4.612244897959184
50,15,4.612244897959184
2329,3,4.611111111111111
527,5,4.611111111111111
1221,11,4.611111111111111
2019,2,4.611111111111111
1945,13,4.611111111111111
912,13,4.609756097560975
913,1,4.608695652173913
912,20,4.608695652173913
858,7,4.607913669064748
1212,12,4.607142857142857
2762,6,4.6063829787234045
899,3,4.606060606060606
858,6,4.6022727272727275
950,3,4.6
1227,15,4.6
1238,6,4.6
3307,5,4.6
1940,6,4.6
2336,18,4.6
1949,13,4.6
318,18,4.6
262,6,4.6
1260,0,4.6
1162,6,4.6
932,9,4.6
1938,16,4.6
260,15,4.6
3783,15,4.6
930,10,4.6
1344,13,4.6
1013,15,4.6
678,13,4.6
2936,3,4.6
2520,14,4.6
2972,20,4.6
2935,3,4.6
3035,9,4.6
3634,3,4.6
3222,6,4.6
1361,17,4.6
919,8,4.6
1073,8,4.6
3338,16,4.6
58,19,4.6
942,19,4.6
1944,10,4.6
1827,12,4.6
951,11,4.6
1719,10,4.6
52,10,4.6
3741,19,4.6
2859,19,4.6
669,0,4.6
1283,15,4.6
911,10,4.6
1248,18,4.6
1934,20,4.6
2609,16,4.6
1350,11,4.6
1340,17,4.6
1936,3,4.6
3196,10,4.6
1250,18,4.6
3088,19,4.6
1280,2,4.6
2607,3,4.6
590,8,4.6
3289,1,4.6
3951,4,4.6
1945,10,4.6
906,11,4.6
3801,3,4.6
934,19,4.6
2624,17,4.6
1306,6,4.6
3911,13,4.6
741,6,4.6
2351,14,4.6
3789,13,4.6
3224,6,4.6
246,10,4.6
3929,3,4.6
3475,17,4.6
745,4,4.595505617977528
858,5,4.595238095238095
750,6,4.595238095238095
527,16,4.593406593406593
904,11,4.592592592592593
1198,16,4.592233009708738
50,10,4.590909090909091
1193,11,4.589743589743589
318,13,4.588235294117647
1284,11,4.588235294117647
903,10,4.588235294117647
3000,10,4.588235294117647
1251,2,4.588235294117647
3360,11,4.588235294117647
922,20,4.585365853658536
1132,6,4.583333333333333
955,11,4.583333333333333
3365,14,4.583333333333333
1276,11,4.583333333333333
1449,11,4.583333333333333
3548,3,4.583333333333333
356,18,4.583333333333333
3196,11,4.583333333333333
3783,6,4.583333333333333
1236,4,4.583333333333333
1949,16,4.583333333333333
745,6,4.583333333333333
3949,10,4.583333333333333
858,14,4.581818181818182
1221,5,4.580645161290323
899,20,4.58
1944,13,4.578947368421052
930,16,4.578947368421052
50,5,4.578947368421052
1262,15,4.578947368421052
745,12,4.578125
904,16,4.5777777777777775
1262,16,4.5777777777777775
1204,12,4.576923076923077
318,7,4.576419213973799
922,2,4.575757575757576
260,6,4.5754716981132075
858,10,4.575
2324,14,4.573770491803279
750,16,4.573529411764706
3030,2,4.571428571428571
745,17,4.571428571428571
3949,16,4.571428571428571
1963,13,4.571428571428571
936,17,4.571428571428571
2937,4,4.571428571428571
28,3,4.571428571428571
1873,13,4.571428571428571
3916,13,4.571428571428571
922,16,4.571428571428571
1203,15,4.571428571428571
348,19,4.571428571428571
668,0,4.571428571428571
535,15,4.571428571428571
3030,6,4.571428571428571
1228,10,4.571428571428571
1946,11,4.571428571428571
926,5,4.571428571428571
2019,3,4.571428571428571
2357,12,4.571428571428571
1223,16,4.571428571428571
1207,16,4.571428571428571
318,10,4.571428571428571
1148,3,4.571428571428571
3548,9,4.571428571428571
933,10,4.571428571428571
1245,5,4.571428571428571
2969,0,4.571428571428571
1845,10,4.571428571428571
918,10,4.571428571428571
3448,10,4.571428571428571
745,11,4.571428571428571
3421,18,4.571428571428571
951,10,4.571428571428571
3077,2,4.571428571428571
3521,16,4.571428571428571
905,14,4.571428571428571
1537,13,4.571428571428571
1212,0,4.571428571428571
2318,19,4.571428571428571
3089,3,4.571428571428571
1104,5,4.571428571428571
720,11,4.571428571428571
2336,6,4.571428571428571
1207,3,4.571428571428571
541,15,4.568965517241379
1198,14,4.566929133858268
1252,6,4.565217391304348
1217,17,4.565217391304348
1104,13,4.5625
556,4,4.5625
951,14,4.5625
3683,13,4.5625
1035,9,4.5625
942,3,4.5625
50,1,4.561643835616438
527,1,4.5610859728506785
2731,0,4.56
1276,3,4.56
3307,20,4.56
1207,14,4.5588235294117645
1250,2,4.5588235294117645
858,4,4.556363636363637
1218,2,4.555555555555555
1223,11,4.555555555555555
3435,2,4.555555555555555
62,9,4.555555555555555
2488,7,4.555555555555555
1193,14,4.555555555555555
3091,2,4.555555555555555
1274,10,4.555555555555555
1237,3,4.555555555555555
1226,17,4.555555555555555
2946,14,4.555555555555555
1300,3,4.555555555555555
1207,18,4.555555555555555
3470,4,4.555555555555555
2206,12,4.555555555555555
909,3,4.555555555555555
922,19,4.555555555555555
1303,15,4.555555555555555
932,14,4.555555555555555
1148,15,4.555555555555555
720,0,4.553191489361702
1204,16,4.553191489361702
2019,17,4.552631578947368
3095,20,4.551724137931035
913,15,4.551724137931035
2762,9,4.551724137931035
1262,2,4.551724137931035
1250,14,4.551020408163265
1278,13,4.55
923,10,4.55
899,10,4.55
1198,12,4.55
318,0,4.547169811320755
905,4,4.545454545454546
1252,10,4.545454545454546
903,13,4.545454545454546
1267,14,4.545454545454546
2125,9,4.545454545454546
1193,5,4.545454545454546
1262,14,4.545454545454546
1148,12,4.545454545454546
1131,7,4.545454545454546
750,18,4.545454545454546
326,4,4.545454545454546
2019,7,4.542857142857143
2762,11,4.541666666666667
916,17,4.541666666666667
1219,13,4.541666666666667
923,16,4.541666666666667
750,11,4.54054054054054
50,7,4.539267015706806
2612,2,4.538461538461538
1147,17,4.538461538461538
3504,10,4.538461538461538
50,3,4.538461538461538
922,14,4.538461538461538
904,17,4.538461538461538
904,5,4.538461538461538
905,13,4.538461538461538
2186,13,4.538461538461538
318,15,4.537037037037037
858,18,4.535714285714286
1148,1,4.535211267605634
1300,14,4.533333333333333
1198,15,4.533333333333333
1732,10,4.533333333333333
1957,13,4.533333333333333
670,1,4.533333333333333
2390,6,4.533333333333333
1224,14,4.533333333333333
922,13,4.533333333333333
720,3,4.533333333333333
1207,5,4.533333333333333
50,12,4.532786885245901
858,15,4.53030303030303
2028,6,4.53
1212,17,4.529411764705882
2329,5,4.529411764705882
750,15,4.529411764705882
306,12,4.529411764705882
912,16,4.529411764705882
914,9,4.529411764705882
1272,11,4.529411764705882
318,12,4.528985507246377
1204,0,4.528735632183908
3134,20,4.526315789473684
2858,18,4.526315789473684
1178,4,4.526315789473684
3091,0,4.526315789473684
260,17,4.525925925925926
745,0,4.525
2762,12,4.524096385542169
2028,17,4.524017467248909
3429,2,4.523809523809524
111,19,4.523809523809524
1784,13,4.523809523809524
260,14,4.52317880794702
2019,20,4.5227272727272725
1207,1,4.522123893805309
1254,4,4.521739130434782
898,3,4.521739130434782
1178,1,4.521739130434782
1136,14,4.52054794520548
1197,11,4.52
2019,6,4.52
745,15,4.52
1197,15,4.52
745,1,4.518518518518518
1278,11,4.518518518518518
919,13,4.518518518518518
3022,20,4.518518518518518
527,3,4.517241379310345
3030,1,4.517241379310345
3730,2,4.517241379310345
1148,2,4.517241379310345
1213,5,4.516129032258065
1203,6,4.516129032258065
260,18,4.514285714285714
1193,6,4.513888888888889
678,7,4.512820512820513
1225,2,4.512820512820513
318,5,4.512195121951219
1148,4,4.512195121951219
593,5,4.511627906976744
903,2,4.51063829787234
923,14,4.510204081632653
919,2,4.510204081632653
527,10,4.509433962264151
527,17,4.508982035928144
527,7,4.507751937984496
2571,17,4.503875968992248
1198,13,4.5
262,15,4.5
205,11,4.5
2086,17,4.5
3854,0,4.5
2944,18,4.5
3416,5,4.5
904,13,4.5
2920,17,4.5
1131,8,4.5
2612,1,4.5
3265,15,4.5
778,3,4.5
3003,1,4.5
1654,11,4.5
1269,18,4.5
1264,9,4.5
3086,14,4.5
1076,16,4.5
3811,10,4.5
824,1,4.5
2202,3,4.5
2810,19,4.5
2726,11,4.5
1695,12,4.5
957,1,4.5
3775,20,4.5
930,14,4.5
1284,19,4.5
3196,5,4.5
2481,14,4.5
948,14,4.5
3181,3,4.5
728,6,4.5
3868,10,4.5
2693,9,4.5
3423,11,4.5
2646,20,4.5
1111,15,4.5
341,6,4.5
3038,17,4.5
1348,18,4.5
2692,18,4.5
3679,12,4.5
3034,9,4.5
1237,19,4.5
3198,14,4.5
2933,2,4.5
2800,10,4.5
360,19,4.5
3637,2,4.5
1642,19,4.5
561,0,4.5
1180,13,4.5
436,18,4.5
2911,0,4.5
1034,6,4.5
1569,18,4.5
1083,15,4.5
1664,7,4.5
2939,12,4.5
1836,15,4.5
334,12,4.5
597,8,4.5
41,11,4.5
1688,18,4.5
3720,12,4.5
2624,1,4.5
599,18,4.5
1310,2,4.5
994,18,4.5
3060,18,4.5
3604,9,4.5
3549,3,4.5
3808,16,4.5
3317,18,4.5
1934,3,4.5
2057,14,4.5
3447,15,4.5
937,2,4.5
3680,4,4.5
1329,18,4.5
3013,3,4.5
994,10,4.5
3150,15,4.5
3473,7,4.5
3133,3,4.5
1284,14,4.5
3851,16,4.5
2250,3,4.5
1901,1,4.5
1344,15,4.5
1393,8,4.5
3683,10,4.5
2834,4,4.5
568,0,4.5
3925,17,4.5
3192,17,4.5
3347,6,4.5
2488,5,4.5
2360,17,4.5
3075,7,4.5
1411,6,4.5
3814,9,4.5
941,19,4.5
1280,5,4.5
1837,12,4.5
2983,1,4.5
2927,4,4.5
3643,5,4.5
3451,19,4.5
2336,8,4.5
2936,4,4.5
2275,20,4.5
1397,6,4.5
1546,16,4.5
2178,5,4.5
927,4,4.5
2768,7,4.5
1211,19,4.5
145,9,4.5
2182,14,4.5
2329,13,4.5
1111,3,4.5
2203,11,4.5
3730,5,4.5
458,10,4.5
84,2,4.5
1132,9,4.5
309,13,4.5
3414,2,4.5
1417,7,4.5
982,6,4.5
2732,16,4.5
936,14,4.5
307,11,4.5
1235,11,4.5
2813,6,4.5
3911,18,4.5
116,20,4.5
669,1,4.5
2739,9,4.5
3837,3,4.5
2803,9,4.5
2503,1,4.5
1284,9,4.5
3416,13,4.5
508,9,4.5
1194,10,4.5
2867,9,4.5
3632,12,4.5
3746,14,4.5
2503,20,4.5
1132,11,4.5
2318,18,4.5
482,18,4.5
2782,11,4.5
910,19,4.5
1264,6,4.5
1872,0,4.5
2305,12,4.5
2757,18,4.5
2938,14,4.5
3224,15,4.5
908,2,4.5
1067,3,4.5
1362,12,4.5
1759,20,4.5
3086,11,4.5
3469,18,4.5
3587,20,4.5
1484,11,4.5
1264,5,4.5
1217,13,4.5
1564,9,4.5
2118,13,4.5
1889,7,4.5
421,13,4.5
913,13,4.5
1237,16,4.5
3365,2,4.5
2283,12,4.5
2609,17,4.5
2611,17,4.5
978,17,4.5
904,6,4.5
2360,20,4.5
659,3,4.5
1570,20,4.5
2186,15,4.5
2930,2,4.5
2915,8,4.5
1152,20,4.5
3379,3,4.5
3296,4,4.5
1280,6,4.5
495,14,4.5
3265,13,4.5
1281,5,4.5
800,8,4.5
2729,15,4.5
760,16,4.5
3859,11,4.5
1896,3,4.5
2660,18,4.5
905,5,4.5
3516,11,4.5
2847,12,4.5
571,6,4.5
282,13,4.5
1535,0,4.5
2167,8,4.5
1477,16,4.5
1152,16,4.5
2074,7,4.5
1934,13,4.5
1362,16,4.5
3224,19,4.5
573,1,4.5
369,6,4.5
2890,8,4.5
3232,16,4.5
2732,18,4.5
3379,13,4.5
3728,19,4.5
1829,6,4.5
3214,6,4.5
3447,17,4.5
3733,10,4.5
3787,15,4.5
1358,3,4.5
2357,2,4.5
3338,20,4.5
2863,8,4.5
1950,8,4.5
2757,5,4.5
3643,2,4.5
2859,20,4.5
2071,14,4.5
1300,15,4.5
384,20,4.5
352,10,4.5
1212,5,4.5
3030,3,4.5
3412,9,4.5
3223,4,4.5
714,5,4.5
1198,8,4.5
3606,9,4.5
3206,5,4.5
183,14,4.5
1935,12,4.5
2762,8,4.5
851,10,4.5
3307,18,4.5
3470,5,4.5
1187,18,4.5
1759,15,4.5
583,10,4.5
3496,5,4.5
3675,11,4.5
1725,0,4.5
3870,3,4.5
215,6,4.5
2660,16,4.5
3925,18,4.5
3566,18,4.5
2493,4,4.5
3849,4,4.5
1504,7,4.5
3256,8,4.5
483,6,4.5
2436,19,4.5
1477,17,4.5
3096,6,4.5
2080,8,4.5
1643,13,4.5
334,17,4.5
302,3,4.5
1148,8,4.5
3501,18,4.5
3670,13,4.5
1684,9,4.5
953,11,4.5
1177,12,4.5
2967,14,4.5
948,10,4.5
722,1,4.5
1500,8,4.5
850,0,4.5
2331,19,4.5
923,19,4.5
36,8,4.5
3030,12,4.5
3328,18,4.5
670,2,4.5
3275,1,4.5
3007,3,4.5
669,12,4.5
1916,9,4.5
3150,16,4.5
325,10,4.5
3246,9,4.5
844,7,4.5
2682,19,4.5
2240,9,4.5
3035,13,4.5
2318,10,4.5
3491,10,4.5
3338,4,4.5
2917,13,4.5
808,6,4.5
2618,16,4.5
885,9,4.5
214,1,4.5
1502,14,4.5
943,18,4.5
1025,18,4.5
3447,3,4.5
994,9,4.5
3410,0,4.5
421,9,4.5
3133,18,4.5
2285,4,4.5
116,17,4.5
3221,6,4.5
151,8,4.5
3480,10,4.5
1104,8,4.5
1237,10,4.5
77,12,4.5
1865,2,4.5
290,13,4.5
1304,10,4.5
2413,10,4.5
2620,2,4.5
1236,15,4.5
3635,10,4.5
3733,15,4.5
1018,12,4.5
2083,8,4.5
2984,6,4.5
714,12,4.5
2056,12,4.5
21,8,4.5
2905,12,4.5
1293,16,4.5
3077,15,4.5
1002,2,4.5
3612,3,4.5
1496,6,4.5
1409,18,4.5
1310,3,4.5
2440,6,4.5
2612,5,4.5
3402,14,4.5
3211,15,4.5
2357,3,4.5
3713,13,4.5
156,6,4.5
1215,13,4.5
1248,5,4.5
2129,0,4.5
3736,0,4.5
3124,7,4.5
3776,20,4.5
99,6,4.5
3720,15,4.5
2866,19,4.5
3742,5,4.5
318,19,4.5
1683,10,4.5
3148,9,4.5
2839,1,4.5
2203,2,4.5
881,6,4.5
3379,11,4.5
3002,3,4.5
565,15,4.5
1002,0,4.5
2913,17,4.5
2936,18,4.5
3859,14,4.5
1684,6,4.5
2611,9,4.5
803,6,4.5
915,18,4.5
718,10,4.5
3112,18,4.5
3507,13,4.5
2238,14,4.5
978,15,4.5
464,9,4.5
649,1,4.5
97,10,4.5
3728,11,4.5
831,16,4.5
3092,1,4.5
3152,9,4.5
2028,8,4.5
2897,16,4.5
950,15,4.5
3022,10,4.5
3339,2,4.5
1537,17,4.5
2083,11,4.5
932,10,4.5
1902,7,4.5
556,12,4.5
1068,3,4.5
1859,7,4.5
2839,4,4.5
2905,7,4.5
1419,5,4.5
668,3,4.5
1419,14,4.5
2691,1,4.5
3849,1,4.5
1260,13,4.5
3307,8,4.5
1649,10,4.5
2575,17,4.5
3814,5,4.5
3030,9,4.5
1099,5,4.5
927,17,4.5
3304,3,4.5
573,14,4.5
2681,3,4.5
1743,1,4.5
1150,9,4.5
1945,19,4.5
2086,4,4.5
3008,3,4.5
3333,20,4.5
3079,9,4.5
1337,10,4.5
2983,12,4.5
3405,5,4.5
3368,18,4.5
456,5,4.5
2203,16,4.5
3502,15,4.5
3076,17,4.5
3289,13,4.5
1355,12,4.5
47,8,4.5
3050,7,4.5
2939,18,4.5
501,16,4.5
3948,8,4.5
925,7,4.5
3183,17,4.5
1875,17,4.5
538,5,4.5
3816,7,4.5
1429,13,4.5
3416,6,4.5
926,12,4.5
2579,12,4.5
3038,9,4.5
2863,3,4.5
2905,16,4.5
2090,9,4.5
1213,8,4.5
955,19,4.5
2739,8,4.5
509,10,4.5
48,18,4.5
1082,14,4.5
3181,12,4.5
1873,9,4.5
1289,15,4.5
72,14,4.5
1232,12,4.5
1211,15,4.5
341,15,4.5
2075,14,4.5
434,9,4.5
1256,9,4.5
970,16,4.5
848,2,4.5
166,16,4.5
988,17,4.5
1967,9,4.5
1533,4,4.5
2590,3,4.5
269,14,4.5
2721,9,4.5
1397,18,4.5
2919,10,4.5
858,2,4.5
1715,16,4.5
3070,10,4.5
2711,16,4.5
2696,12,4.5
535,5,4.5
3192,12,4.5
1041,18,4.5
290,5,4.5
3629,13,4.5
3137,16,4.5
1728,20,4.5
670,7,4.5
3468,13,4.5
1794,10,4.5
877,3,4.5
974,2,4.5
2741,12,4.5
615,6,4.5
3062,18,4.5
946,5,4.5
1151,1,4.5
2834,2,4.5
2139,8,4.5
1414,10,4.5
1066,2,4.5
3606,15,4.5
3468,19,4.5
3415,20,4.5
848,13,4.5
3670,16,4.5
2073,3,4.5
3928,19,4.5
766,10,4.5
1649,15,4.5
1169,12,4.5
3679,4,4.5
912,8,4.5
3809,8,4.5
1358,8,4.5
1202,4,4.5
875,2,4.5
2177,10,4.5
3741,6,4.5
1805,8,4.5
3737,12,4.5
2883,19,4.5
720,9,4.5
3365,18,4.5
3284,16,4.5
3307,9,4.5
3585,12,4.5
2866,9,4.5
955,14,4.5
3823,1,4.5
1284,2,4.5
1250,16,4.5
121,4,4.5
3324,18,4.5
1212,15,4.5
3753,8,4.5
96,1,4.5
1117,20,4.5
1286,8,4.5
1253,8,4.5
1564,14,4.5
409,1,4.5
483,14,4.5
1931,5,4.5
3819,14,4.5
3569,4,4.5
517,8,4.5
442,8,4.5
2208,3,4.5
1187,14,4.5
3064,5,4.5
892,17,4.5
913,11,4.5
3680,12,4.5
3679,13,4.5
2940,17,4.5
875,6,4.5
3008,15,4.5
3914,15,4.5
2208,19,4.5
910,11,4.5
1094,10,4.5
1454,12,4.5
668,20,4.5
3007,5,4.5
1124,10,4.5
1150,6,4.5
3028,12,4.5
943,10,4.5
621,11,4.5
3077,13,4.5
3176,8,4.5
2542,13,4.5
2963,7,4.5
2745,9,4.5
206,6,4.5
2905,15,4.5
3507,11,4.5
2662,8,4.5
363,11,4.5
949,10,4.5
1178,3,4.5
3814,18,4.5
3629,10,4.5
1361,16,4.5
2647,18,4.5
858,19,4.5
858,8,4.5
1256,10,4.5
2206,11,4.5
503,20,4.5
3327,15,4.5
1565,3,4.5
3789,16,4.5
452,16,4.5
3089,14,4.5
1942,14,4.5
1626,9,4.5
408,8,4.5
57,5,4.5
720,19,4.5
1301,19,4.5
2138,19,4.5
1068,11,4.5
3447,19,4.5
2360,12,4.5
213,17,4.5
2893,12,4.5
3307,0,4.5
3088,5,4.5
2922,19,4.5
2932,2,4.5
3470,7,4.5
1353,15,4.5
1415,16,4.5
2372,8,4.5
1865,11,4.5
2594,14,4.5
1413,10,4.5
1545,9,4.5
1854,2,4.5
2132,19,4.5
1348,14,4.5
1726,10,4.5
1117,1,4.5
1251,19,4.5
2507,15,4.5
2114,9,4.5
2189,7,4.5
1936,18,4.5
964,18,4.5
3447,9,4.5
2501,8,4.5
1218,6,4.5
3746,6,4.5
1410,17,4.5
2507,3,4.5
1937,12,4.5
2789,9,4.5
3079,5,4.5
953,6,4.5
2757,9,4.5
2829,11,4.5
3002,2,4.5
1104,10,4.5
3089,6,4.5
3264,13,4.5
2569,0,4.5
2239,17,4.5
2925,16,4.5
599,19,4.5
1696,7,4.5
668,16,4.5
2846,13,4.5
3318,10,4.5
1178,19,4.5
3140,7,4.5
80,15,4.5
2796,13,4.5
1704,8,4.5
1178,16,4.5
1296,10,4.5
678,9,4.5
668,7,4.5
2745,8,4.5
363,20,4.5
3021,4,4.5
3831,3,4.5
37,3,4.5
2607,13,4.5
3341,19,4.5
2202,19,4.5
1956,10,4.5
954,14,4.5
1547,16,4.5
1,8,4.5
911,19,4.5
2101,7,4.5
2848,13,4.5
2689,15,4.5
1570,16,4.5
1226,15,4.5
2731,19,4.5
2303,8,4.5
953,9,4.5
165,8,4.5
3371,14,4.5
1797,15,4.5
2056,17,4.5
2744,16,4.5
565,16,4.5
363,12,4.5
3141,18,4.5
73,19,4.5
3751,8,4.5
1900,13,4.5
3179,9,4.5
1404,3,4.5
2351,5,4.5
2138,13,4.5
363,16,4.5
3150,5,4.5
3822,16,4.5
3104,9,4.5
229,6,4.5
633,2,4.5
759,7,4.5
2931,12,4.5
1212,14,4.5
1303,18,4.5
1649,11,4.5
945,5,4.5
73,5,4.5
1519,16,4.5
2212,13,4.5
1569,8,4.5
1564,17,4.5
2398,18,4.5
2596,10,4.5
1246,8,4.5
1741,1,4.5
1050,19,4.5
2946,9,4.5
1289,5,4.5
270,2,4.5
214,4,4.5
3222,20,4.5
602,16,4.5
2187,17,4.5
1069,11,4.5
3936,11,4.5
3008,10,4.5
2503,4,4.5
3925,1,4.5
3086,13,4.5
597,10,4.5
913,10,4.5
3092,4,4.5
678,15,4.5
3653,10,4.5
1936,5,4.5
2203,10,4.5
1350,15,4.5
1281,15,4.5
2125,15,4.5
1194,19,4.5
556,5,4.5
1257,11,4.5
1563,14,4.5
3520,20,4.5
1704,5,4.5
3134,5,4.5
2731,17,4.5
3739,16,4.5
1412,4,4.5
897,17,4.5
2810,5,4.5
1230,8,4.5
806,16,4.5
2997,8,4.5
1273,9,4.5
3111,15,4.5
1018,9,4.5
1390,19,4.5
3808,12,4.5
3069,5,4.5
172,8,4.5
2186,9,4.5
3467,19,4.5
985,1,4.5
166,12,4.5
3364,16,4.5
1900,16,4.5
1301,15,4.5
1226,19,4.5
715,3,4.5
1860,20,4.5
2166,3,4.5
1946,14,4.5
942,18,4.5
497,8,4.5
1426,17,4.5
3737,1,4.5
2360,15,4.5
570,1,4.5
425,11,4.5
82,4,4.5
1564,3,4.5
918,15,4.5
3092,12,4.5
2204,11,4.5
2565,11,4.5
362,15,4.5
1085,17,4.5
3132,14,4.5
1057,15,4.5
2830,0,4.5
103,14,4.5
3867,10,4.5
2935,17,4.5
1279,10,4.5
298,2,4.5
262,16,4.5
3951,6,4.5
2819,10,4.5
2331,8,4.5
1719,13,4.5
2970,19,4.5
3739,2,4.5
3769,18,4.5
6,9,4.5
249,5,4.5
1889,2,4.5
2330,2,4.5
3310,3,4.5
2495,12,4.5
2804,18,4.5
1260,9,4.5
2097,6,4.5
2766,10,4.5
2837,2,4.5
2580,13,4.5
1056,15,4.5
941,14,4.5
1883,8,4.5
116,2,4.5
306,5,4.5
1060,18,4.5
2439,19,4.5
3357,14,4.5
1788,16,4.5
